S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,Dlt_1,Dlt_2,Dlt_3,Dlt_4,Dlt_5,Dlt_6,Dlt_7,Dlt_8,Dlt_9,Dlt_10,Dlt_11,Dst_1,Dst_2,Dst_3,Dst_4,Dst_5,Dst_6,Dst_7,Dst_8,Dst_9,Dst_10,Dst_11,Dlnt_1,Dlnt_2,Dlnt_3,Dlnt_4,Dlnt_5,Dlnt_6,Dlnt_7,Dlnt_8,Dlnt_9,Dlnt_10,Dlnt_11,Su_1,Su_2,Su_3,Su_4,Su_5,Su_6,Su_7,Su_8,Su_9,Su_10,Su_11,lSlotted_1,lSlotted_2,lSlotted_3,lSlotted_4,lSlotted_5,lSlotted_6,lSlotted_7,lSlotted_8,lSlotted_9,lSlotted_10,lSlotted_11,lUnslotted_1,lUnslotted_2,lUnslotted_3,lUnslotted_4,lUnslotted_5,lUnslotted_6,lUnslotted_7,lUnslotted_8,lUnslotted_9,lUnslotted_10,lUnslotted_11
207.998689719289,207.99626592281,207.995053429904,207.993757918366,207.992499215651,207.991484803226,207.99052130165,207.989607766783,207.988742849854,207.987926132703,207.987161645551,6670.48282221766,4365.12160709625,3558.60065168873,3054.36204170268,2728.08327706092,2452.94376596207,2233.44330237124,2038.55592914574,1894.68827208946,1755.10875345649,1672.49985362699,2462.82855848835,1576.5155452776,1341.27372108406,1209.33408216592,1118.8379494152,1066.30916658077,1011.0573674532,952.267495349389,888.474940456281,824.834919279255,779.669092161671,422.375133236541,287.925373626365,248.115032091035,228.275317568145,218.798216713241,212.198609507399,202.113218278221,189.960050141507,174.879335973048,158.430846598771,144.348205974329,186.98558581922,188.220002188183,150.562373256647,169.372206340441,135.487023647547,154.038818622362,123.221946282725,143.808524928599,115.039672125511,137.211549894955,109.765153259791,41.5997379438577,41.5992531845619,41.5990106859807,41.5987515836733,41.5984998431301,41.5982969606452,41.5981042603301,41.5979215533566,41.5977485699709,41.5975852265405,41.5974323291102,61.0934409242555,0,48.9329692195887,0,45.6575103617788,0,45.2373428078126,0,45.1833336082737,0,45.1761545885249
35.9999968000888,35.9999911357359,35.9999881336402,35.9999850743044,35.9999820795651,35.9999792829276,35.9999767627427,35.9999745197289,35.9999724968199,35.999970625972,35.9999688677092,7038.82907658446,5262.2130209797,4528.93044475089,4033.9624849499,3695.39928150877,3385.44980690026,3112.86938576081,2850.84742885912,2632.84776315632,2416.93889120127,2260.56486499626,2683.35348120672,1917.39102808909,1688.04806208652,1540.21674159379,1419.22250771086,1331.10965755188,1239.56828602124,1148.58973501118,1058.04669784276,974.893756745424,917.672437692515,463.57223878908,341.601347784254,303.509077896672,281.174090975598,265.463031885988,251.548861437501,234.291065899286,216.615407105802,198.780685297848,182.207115966101,169.610824520341,186.983604881562,188.217400808428,150.558766441809,169.367934581707,135.480882302175,154.032022234293,123.214031990379,143.801890731343,115.034481340213,137.205399873207,109.75793072118,7.19999936001776,7.19999822714718,7.19999762672804,7.19999701486087,7.19999641591301,7.19999585658552,7.19999535254854,7.19999490394578,7.19999449936399,7.19999412519439,7.19999377354185,61.0934587305156,0,48.9329696220781,0,45.6575103617789,0,45.2373428078155,0,45.1833025062907,0,45.1761545866888
13.999998788229,13.999996624341,13.9999954768397,13.9999942583518,13.999992997669,13.9999917509467,13.9999905700616,13.999989477236,13.9999884603907,13.9999874921158,13.9999865555671,7350.4080548182,6156.54824546915,5522.69304070652,5033.43295192205,4668.82475682055,4312.82386699226,3983.78855683588,3660.27432100378,3381.91542225123,3109.58450409186,2903.47654034145,2939.06869377766,2255.15777643457,2002.02986900723,1823.9952446582,1673.77812663534,1562.63210795556,1453.82093601312,1352.40844904562,1256.60969061343,1173.1106627968,1119.43761765503,510.814433707115,389.747179681812,352.136733354144,327.580700432502,306.97631144094,288.405723927313,268.141243118434,249.708762220934,233.082572989461,218.754759138224,208.554481060803,150.986449522987,161.944406226646,129.543266419825,152.557682161665,122.034371831973,143.275900267535,114.610037655812,136.91688329677,109.523818857441,132.794701602905,106.226583406018,2.7999997576458,2.79999932486821,2.79999909536794,2.79999885167035,2.7999985995338,2.79999835018934,2.79999811401233,2.79999789544721,2.79999769207815,2.79999749842315,2.79999731111343,59.293492208042,0,48.9329696220867,0,45.6575103617759,0,45.2373428078112,0,45.1833015718486,0,45.1761545885325
1.99999984305986,1.99999954605852,1.99999939302876,1.99999922875083,1.99999905310299,1.99999887160069,1.99999869248168,1.99999852158994,1.99999835905765,1.99999820076412,1.99999804365907,7559.78323320768,6746.58282246279,6237.03737882287,5801.74712010658,5470.79279118579,5135.08762463631,4817.60774869842,4498.07078669944,4219.29489002707,3942.9099336088,3731.05170157335,3114.14242367814,2498.45707978538,2247.43829107014,2073.75913707699,1930.41010879584,1829.09963804795,1730.02371143573,1638.29841477704,1550.33620573616,1473.22232871883,1424.52046953831,537.797691169774,428.811470929886,397.733010057904,375.38610454719,353.734874088124,334.373532816851,314.580986606671,297.707950471123,283.029020946317,270.320904668076,261.103160451499,76.9947662437135,107.943335586526,86.347259522908,118.004909754257,94.3959921065379,121.168021432821,96.9264379954515,122.772232233307,98.2094397033883,123.744585767304,98.9873517019809,0.399999968611972,0.399999909211704,0.399999878605753,0.399999845750166,0.399999810620598,0.399999774320138,0.399999738496336,0.399999704317987,0.399999671811529,0.399999640152824,0.399999608731815,55.5939358311167,0,48.9329696220789,0,45.657510361771,0,45.2373428078165,0,45.18330250629,0,45.1761545885378
13.9999988668706,13.9999967493961,13.9999956439161,13.9999945857691,13.9999934451343,13.9999922346333,13.9999910026947,13.9999898012336,13.9999886466198,13.9999875094485,13.9999863603932,7609.8882873523,7097.92142147847,6758.75145960106,6443.22034324997,6213.41322982377,5962.52938806044,5714.57112735017,5448.0038510486,5207.563088325,4955.14288045349,4755.46827844403,3183.19094420392,2740.28390409719,2527.2692594264,2381.61271244995,2259.3412365504,2174.04655201438,2084.24946951639,1996.60303637727,1907.14481839814,1824.92371533339,1768.90793429954,554.429264233197,475.778239042953,451.777452932182,431.00336040237,408.10443547311,387.968240314636,368.252360471212,351.847187280241,337.462438586619,324.507812334293,314.517043613019,110.989790893751,132.75015077718,106.188932994822,133.875841252728,107.090295170373,131.321478709576,105.047078760392,129.266905934288,103.403585985675,127.898256801009,102.308730870032,2.79999977337413,2.79999934987923,2.79999912878321,2.79999891715381,2.79999868902687,2.79999844692666,2.79999820053895,2.79999796024673,2.79999772932396,2.79999750188969,2.79999727207864,57.2937479600711,0,48.9329696220796,0,45.6575012390303,0,45.2373428078123,0,45.1833015718483,0,45.1761545885274
27.9999978568947,27.9999938592728,27.9999917148911,27.9999895142591,27.9999872017067,27.9999847911093,27.9999822970803,27.9999799773707,27.9999777494973,27.9999755629396,27.999973341797,7741.30157143182,7420.07441820935,7211.47382420394,6996.2952914938,6854.7525598636,6681.92141600986,6501.74838432819,6289.95031013728,6091.44888271379,5866.56439155615,5681.64047073442,3258.77030890666,2996.22312644946,2812.18905170118,2679.69075559781,2564.15992669297,2482.4243214719,2391.64977568945,2300.00333671907,2203.05285821403,2112.00681315046,2047.41958139481,582.736981209922,519.21505649687,496.7099209957,474.971417146263,450.632492164443,430.326493275494,411.351798630704,395.98424220503,382.454174031001,369.902609784075,359.917676644216,52.9977520860273,90.4296696633428,72.3373179706017,106.797714125062,85.4306608352187,113.996051738936,91.1889021237662,118.18252601683,94.5383811481145,120.807956058484,96.638592590104,5.59999957137893,5.59999877185455,5.59999834297822,5.59999790285181,5.59999744034134,5.59999695822186,5.59999645941605,5.59999599547415,5.59999554989947,5.59999511258792,5.5999946683594,54.3943659021151,0,48.9329696220762,0,45.6575012390366,0,45.2373428078189,0,45.183301571837,0,45.1761545866905
112.999325884555,112.998120700899,112.997455975314,112.996794325799,112.996135459437,112.996126661861,112.996117442175,112.996108298152,112.996099526105,112.99609101355,112.996082771004,7779.1371644467,7559.70300666698,7417.54229743299,7261.90211726117,7178.55591358632,7065.2701759772,6946.06855389935,6793.20927062376,6649.84193665411,6471.63072056659,6323.79506365052,3260.9374875781,3131.6645840697,2979.22150175725,2862.72876846707,2760.81840203425,2692.93902438184,2613.87469131514,2532.14183008187,2441.90014360712,2356.24568985835,2297.37108648674,598.573146608871,539.293961912287,520.339080203551,501.838846154271,480.889728302962,464.536528272212,449.557075242827,437.789939255586,427.199015535489,416.796516073562,408.309257389312,138.989975243934,153.19042120673,122.538811379377,146.955837025994,117.552313242986,139.691551108893,111.744011306263,134.625371410843,107.691484127184,131.329453320041,105.055473661297,22.599865176911,22.5996241401798,22.5994911950628,22.5993588651598,22.5992270918875,22.5992253323721,22.599223488435,22.5992216596303,22.599219905221,22.5992182027099,22.5992165542008,58.693694571477,0,48.9330363597056,0,45.657501239022,0,45.2373428078133,0,45.1833015718527,0,45.1761545885374
2.99999978164271,2.99999938114649,2.99999916523909,2.9999989483996,2.99999872533736,2.99999849136867,2.99999824693628,2.99999800013362,2.99999776258173,2.99999753643084,2.99999731032863,7700.19316520428,7625.58105058597,7529.69877322259,7421.61876960559,7384.03070965205,7319.6953177943,7255.03081393296,7160.97773284826,7079.37558210054,6959.41790042677,6862.5689756188,3221.0622593228,3210.62248313956,3111.88677960548,3028.85579050352,2956.32490628365,2916.52321267607,2861.81312732662,2800.53995888224,2724.96236642174,2650.29267411127,2601.08852756453,608.822868563824,561.325424163357,549.007364054146,536.259745990621,520.259336327731,508.142920048066,496.613548878971,487.487051166968,478.752395222877,469.444253824852,461.492966657541,90.9936046795779,118.159046543787,94.5167748476775,124.538107452522,99.6195117556579,125.34436079062,100.264496536736,125.440189280773,100.34120508072,125.447532340057,100.347132977647,0.599999956328543,0.599999876229298,0.599999833047818,0.59999978967992,0.599999745067472,0.599999698273734,0.599999649387257,0.599999600026724,0.599999552516346,0.599999507286169,0.599999462065726,56.2939254171812,0,48.9330359572201,0,45.6575099033075,0,45.2373628429706,0,45.1833025062933,0,45.1761545866887
0,0,0,0,0,0,0,0,0,0,0,7700.63054442057,7761.76174223289,7695.87848033248,7618.56065840255,7603.02404356659,7558.77947074127,7517.38002485749,7452.69237593844,7408.4101641503,7327.52769949618,7265.83577595379,3235.06047422255,3282.7227583002,3231.15202441828,3174.96412595239,3126.06932340178,3109.60413231672,3075.53374909752,3031.22660721462,2965.99231010977,2896.93766205425,2851.68854186064,632.142701528235,588.372019191924,577.704718736475,566.574598390434,551.937252097204,540.752567482212,529.871367262035,521.202520166387,512.792066696576,503.636270266214,495.757484802,73.9950765884404,105.754900801604,84.5969232959753,116.604921252805,93.2762492610686,120.272370127772,96.2099919628509,122.199026736873,97.7512226546548,123.377925160894,98.6942944824531,0,0,0,0,0,0,0,0,0,0,0,55.4440516524017,0,48.9329696220778,0,45.6575103617767,0,45.2373423415864,0,45.1833336082754,0,45.1761545866938
0,0,0,0,0,0,0,0,0,0,0,7558.0599735665,7699.92545198485,7663.03047383221,7619.22304680302,7623.60335642373,7590.03325185107,7554.98799705561,7499.30512199228,7473.45609135398,7416.77159248683,7378.54164748185,3189.05633381512,3241.16855861936,3222.4337988904,3183.45328083828,3152.16123116644,3156.91270859475,3145.37040915518,3122.70618604182,3073.22070203763,3014.56307362246,2977.61799965163,647.312209802171,594.171539231207,582.463342148495,571.919351527778,558.613758322182,548.869921679945,539.617662819199,532.763729829318,526.333610307884,519.182806389148,513.303386953294,30.9991758819465,74.3725708306631,59.4941954601464,96.5268234075323,77.2164676553191,107.426699384993,85.935825064837,113.981603715256,91.1794368478622,118.122216236534,94.4917404294988,0,0,0,0,0,0,0,0,0,0,0,53.2944871860099,0,48.9330363597014,0,45.6575103617831,0,45.2373623767339,0,45.1833336082684,0,45.1761545866944
0,0,0,0,0,0,0,0,0,0,0,7268.73390779297,7435.34970936051,7425.11556709575,7425.38959268853,7465.10147056065,7455.40529946814,7431.50170582722,7381.66646014904,7367.64708039228,7329.44995333284,7310.49035935922,3080.26708060921,3124.62600573809,3129.79609130236,3101.70212245246,3081.83227504165,3103.54779248511,3114.00701260867,3116.24001076777,3087.5452017044,3043.82713449253,3018.79578523918,655.133373350675,586.66493921683,574.776483074515,565.861921160167,554.903425853691,547.404450401333,540.388899495838,535.754739802251,531.539005669375,526.473948846501,522.500710510983,60.9990932998934,96.272272575895,77.016395390946,110.54501723637,88.4343866419644,116.403719947961,93.1212669766832,119.732990689367,95.7846428182122,121.80961874444,97.4459227959076,0,0,0,0,0,0,0,0,0,0,0,54.7943809010561,0,48.9330363597011,0,45.6575103617773,0,45.2373428078167,0,45.1833015718417,0,45.1761545866875
0,0,0,0,0,0,0,0,0,0,0,6434.06590586772,6572.58079830535,6561.77785411951,6590.45766513477,6663.60607939407,6684.90020828881,6678.16899450745,6634.18306085073,6627.08462379796,6602.0184208259,6598.23399101709,2730.83757470966,2753.74036790403,2769.86973889258,2742.00469684538,2719.92852950632,2743.68321826057,2763.00006219248,2781.0721910587,2767.70371592091,2734.45789550331,2716.75097012067,613.604098308559,527.199268778065,514.076334558661,505.246830988744,494.923788837053,487.836385699187,481.166478668641,476.824806105254,472.91536986566,468.095550269235,464.252705660075,62.9999970500271,97.7341873350876,78.1873450586885,111.4828423852,89.1862687364156,117.006511717668,93.6046112246336,120.121024911271,96.0962077850017,122.060294416626,97.647615522664,0,0,0,0,0,0,0,0,0,0,0,54.8941943813284,0,48.932969622076,0,45.6575012390307,0,45.2373428078047,0,45.1833336082729,0,45.1761545866929
0,0,0,0,0,0,0,0,0,0,0,4436.4270498255,4546.39829855367,4517.50485182077,4553.15538427117,4647.30758568613,4700.48810228205,4718.37510697253,4687.10594721242,4690.36257431595,4681.70307650515,4698.58431920999,1874.18697318661,1873.97038027854,1897.16397277207,1869.84870340066,1842.65640171167,1861.9123932701,1881.90915161838,1909.5348065251,1908.91296335618,1885.3121740702,1874.28172806302,459.85518847957,366.985969348346,353.199791844297,344.527731806148,334.888523120049,328.320273580865,322.185487653658,318.389753037587,315.118356225207,310.9812183896,307.792178850447,172.999997511032,178.034210875467,142.427365451646,162.874860565571,130.299886274632,149.897417302828,119.917929942823,141.171702108355,112.937358775323,135.533185885094,108.426547024851,0,0,0,0,0,0,0,0,0,0,0,60.3942171742232,0,48.9329696220765,0,45.6575103617765,0,45.2373623749009,0,45.1833015718483,0,45.1761536519453
0,0,0,0,0,0,0,0,0,0,0,2131.62158075451,2227.0620553739,2177.46145201747,2202.71055974908,2298.17724267244,2371.24962570472,2409.2688377066,2389.07088461225,2398.94427808719,2402.79827828078,2439.37386780168,894.283697239294,873.77898756054,904.569989210018,883.76441060289,856.036163231212,872.171775557076,890.513559044372,924.173954566122,935.146496062359,921.805679469177,918.175874423612,262.005106748715,183.355607104679,170.819575278203,163.714728395313,156.05710942534,151.278100114294,146.929139368514,144.887424093611,143.417558607516,141.105965853858,139.674652041443,17.9999998972852,64.8842834378163,51.9074260169534,90.4589185220323,72.3671343902181,103.551208284804,82.840965043284,111.510132561362,89.2081028558569,116.549783314761,93.2398262069835,0,0,0,0,0,0,0,0,0,0,0,52.6442837410489,0,48.9329778237637,0,45.6575012390254,0,45.2373623749068,0,45.1833025062906,0,45.1761536519422
0,0,0,0,0,0,0,0,0,0,0,729.640056249269,809.904744361469,741.9916497493,745.929073774035,823.834719989653,898.480574167518,942.160247337231,921.328686912974,923.487055120933,923.367758270238,964.441145409407,316.805966056812,269.121642268022,302.571959164556,288.282593141581,260.459296879846,272.958502180422,286.121255282825,319.442527365865,336.58508014899,329.947424681895,330.759346753912,126.027273829853,73.6195217049373,62.3576676629932,56.5314070303903,50.4780779331357,47.0945677641841,44.1250573057062,43.4035595941766,43.2659372568906,42.2970890946163,42.1100700759823,25.9999999094788,70.724304814413,56.5794430829233,94.1965322255418,75.3572255181976,105.943290455897,84.7546311096872,113.04106580403,90.4328490268984,117.529579330296,94.0236631843327,0,0,0,0,0,0,0,0,0,0,0,53.0443051369488,0,48.9329778237585,0,45.6575103617746,0,45.2373623767368,0,45.183301571847,0,45.1761536519495
