type,time,total_objects,total_collision_probability,mean_pc,ecob,expected_max_loss,ssr_index,normalized_ssr_index
S,14,3399.8253722838076,1.3888113244916225,0.03472028311229056,4.04870298976307,0,5.622884561686042,27.64217050852128
S,15,3393.8427857703978,1.387443166443342,0.03468607916108355,4.01782083545348,0,5.57449806214361,27.40430187437288
S,16,3388.871678212149,1.3841118290464312,0.034602795726160776,3.974586386756163,0,5.501272033476119,27.044321805800795
S,17,3384.7387917711126,1.380005403676237,0.03450013509190593,3.965995622831216,0,5.4730953904633814,26.90580507795919
S,18,3381.299197046153,1.3759394888073673,0.03439848722018418,3.997116903971394,0,5.499790989553686,27.03704097543955
S,19,3378.431539892829,1.3718213284326004,0.03429553321081501,4.0329458778475775,0,5.532481171645643,27.197746317586844
S,20,3376.0356045744616,1.3671020588278178,0.03417755147069545,4.035325331971571,0,5.516701569378382,27.12017359638954
S,21,3374.029734584845,1.3616091420832355,0.03404022855208089,4.008448987879813,0,5.457940787471446,26.83130486098045
S,22,3372.347106243688,1.3557800892714944,0.03389450223178736,3.9862675275345,0,5.404502144340784,26.568599826054594
S,23,3370.9319256398735,1.3501876909415267,0.03375469227353817,3.9898043148018925,0,5.386984675110908,26.48248372923314
S,24,3369.736960337854,1.3450121342227608,0.03362530335556902,4.012114529026495,0,5.396342725432072,26.528488021116985
S,25,3368.7226225799645,1.3400017380515794,0.033500043451289485,4.027713627448,0,5.397143261154351,26.532423464694144
S,26,3367.8565228995735,1.334886286148284,0.0333721571537071,4.021468199899631,0,5.368202750227443,26.390151552676542
S,27,3367.1124829344312,1.3296863230545168,0.033242158076362924,4.002579099100864,0,5.322174685018289,26.16387701107235
S,28,3366.4689719870016,1.3247244643009466,0.03311811160752366,3.991787464130511,0,5.288018510023525,25.99596482956368
S,29,3365.907666767012,1.3202724043312042,0.033006810108280105,3.9977257604705865,0,5.278087001633293,25.947141410672916
S,30,3365.4128243594664,1.3162934976178056,0.03290733744044514,4.011150394295369,0,5.27985118197809,25.95581414321147
S,31,3364.971306278843,1.3125457058093768,0.03281364264523442,4.016224098028924,0,5.271477693436002,25.914649969291073
S,32,3364.5725819389663,1.3088726750864799,0.032721816877162,4.008137392370832,0,5.2461415108665594,25.79009698035161
S,33,3364.2082904465015,1.3053574868809545,0.03263393717202386,3.996722938473423,0,5.217152210725131,25.64758521994802
S,34,3363.8715343024624,1.3021929565012367,0.03255482391253092,3.993114246993711,0,5.19980524693995,25.56230733001543
S,35,3363.5563737711227,1.2994542178072157,0.03248635544518039,3.9989105152240274,0,5.196401135641488,25.545572676491997
S,36,3363.257735586214,1.2970253020506681,0.03242563255126671,4.006074899984183,0,5.195980507189585,25.543504861785742
Su,1,3639,0.31065018142271683,0.007766254535567921,1,1362024939.441507,0.31065018142271683,1
Su,2,3404.7130328519083,0.5900959479890259,0.014752398699725647,3.3238345339001905,1433755727.583575,1.9613812902404948,6.313794124496415
Su,3,3212.6242256857836,0.8409685510940479,0.021024213777351197,3.9999085661048737,1435960757.2778294,3.3637973113458863,10.828248340111553
Su,4,3145.642054658187,0.9842209126767237,0.024605522816918093,4.1618057339537105,1530335698.5216792,4.096136237855143,13.185687576603508
Su,5,3148.294708175089,1.079504090989286,0.02698760227473215,4.233839490641942,1604238469.6544552,4.570447050739971,14.712520140204719
Su,6,3174.0006622216997,1.0816393542695866,0.027040983856739663,4.205746604202177,1709599006.9610271,4.549101041190749,14.643806162793014
Su,7,3163.0405269634557,1.0442032334919413,0.026105080837298535,4.201788700210996,1765308953.4643557,4.387521347210224,14.123672251264228
Su,8,3150.391494919634,0.9790873783119672,0.02447718445779918,4.145517740519679,1820172243.1968834,4.058824096311163,13.065577743178986
Su,9,3174.393548873782,0.8972694544115419,0.02243173636028855,4.065519846940479,1887654859.5455887,3.6478667749635787,11.742683549248435
Su,10,3232.744570571774,0.8200728260869288,0.02050182065217322,3.9905179073627646,1944701295.5689328,3.2725152978414793,10.534406523936351
Su,11,3279.155028402251,0.7883214428673455,0.019708036071683636,3.9114383408241404,2020844409.9304404,3.0834707165251425,9.925861631251758
Su,12,3271.6948312534455,0.827055433165836,0.0206763858291459,3.9404719841404914,2061723429.801938,3.258988763721155,10.490863867504041
Su,13,3227.4661769466975,0.883367607904171,0.022084190197604277,4.0156332688785525,2056563319.5230963,3.547280354949654,11.418890337368568
Su,14,3196.3696696492343,0.8940706649815017,0.022351766624537542,4.04870298976307,2052661220.7817986,3.619826574370062,11.652420603110441
Su,15,3205.614302845655,0.8545039341355707,0.021362598353389266,4.01782083545348,2076764436.871747,3.433243710546864,11.051800114274139
Su,16,3237.847767350375,0.8133551399398405,0.020333878498496015,3.974586386756163,2113619068.6428745,3.2327502668030443,10.40640070447628
Su,17,3256.7627261701487,0.813146191845748,0.0203286547961437,3.965995622831216,2138301225.4525456,3.224934237582109,10.381240477029639
Su,18,3246.0865956999205,0.8474452794584159,0.021186131986460396,3.997116903971394,2138681247.3297415,3.387337851713996,10.904026632788861
Su,19,3221.730966484318,0.8750971728857543,0.021877429322143857,4.0329458778475775,2126048783.8975072,3.5292195361056717,11.360751569313559
Su,20,3210.18142864954,0.8678649664336837,0.021696624160842094,4.035325331971571,2123792685.6922865,3.5021174837805016,11.273508573989853
Su,21,3220.570882441227,0.8378908300207129,0.020947270750517822,4.008448987879813,2137313514.4927437,3.358642649550303,10.811655200613046
Su,22,3238.9935643287527,0.8183780596286683,0.020459451490716707,3.9862675275345,2155284693.539557,3.262273884344453,10.501438851263114
Su,23,3246.321015980848,0.8263459336299116,0.02065864834074779,3.9898043148018925,2163843329.4782352,3.2969585715156198,10.613090764718685
Su,24,3237.8389059021065,0.8480478526767571,0.021201196316918927,4.012114529026495,2159238016.739478,3.4024651110341377,10.952722111577453
Su,25,3225.0446220106564,0.8581565073346354,0.021453912683365887,4.027713627448,2150778936.952593,3.4564086590748904,11.12636935618456
Su,26,3221.518095620377,0.8473754232372468,0.02118438558093117,4.021468199899631,2149918008.0457263,3.4076933179250783,10.969551996778216
Su,27,3230.1173593447447,0.8281410856732384,0.02070352714183096,4.002579099100864,2158077954.8378787,3.3147002006224024,10.670202043474516
Su,28,3240.8642662777415,0.8200504854807837,0.020501262137019593,3.991787464130511,2166915624.296455,3.273467247896332,10.537470903459624
Su,29,3243.4854746066935,0.8281884571931293,0.020704711429828233,3.9977257604705865,2168714231.1138334,3.3108703298453643,10.657873479043946
Su,30,3237.5453815633578,0.8403505101501662,0.021008762753754153,4.011150394295369,2163591147.921086,3.370772280135153,10.850701147823825
Su,31,3230.9889256747656,0.8423113307071262,0.021057783267678154,4.016224098028924,2158753201.062005,3.3829110644287703,10.889776561325997
Su,32,3230.9444453817123,0.8325118866252221,0.020812797165630552,4.008137392370832,2159710135.747271,3.3368220223757397,10.74141340299159
Su,33,3236.829058704947,0.821733493699942,0.02054333734249855,3.996722938473423,2163953693.047011,3.284241103582464,10.572152536790048
Su,34,3242.3903064947685,0.8199992475424138,0.020499981188560345,3.993114246993711,2167080114.5501842,3.2743506778857356,10.540314713127971
Su,35,3242.7590115970843,0.8266487708955574,0.020666219272388937,3.9989105152240274,2166492495.744073,3.3056944623312625,10.641212077172565
Su,36,3238.9411410937937,0.832729861628451,0.020818246540711273,4.006074899984183,2163784301.4694777,3.3359781971370395,10.7386970831915
